Material,Material description,Plant,Storage location,Order Qty,Base Unit of Measure,Total stock,Movement type,Movement Type Text,Posting Date,User Name,Material Document,Document Date,Vendor,Purchase order,Amt.in Loc.Cur.,Reason for Movement
Total stock,,,,,,5442,,,,,,,,,,
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,12/3/2024,COMMPO,4908430406,12/3/2024,,,"-7,692.81",0
1111010,"Eggs, Liquid Whole",BAR1,2000,7256,KG,10884,101,GR goods receipt,12/2/2024,COMMPO,5007462449,12/2/2024,SUP010,4500204912,"30,771.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9977,301,TF trfr plnt to plnt,12/2/2024,COMMPO,4908427002,12/2/2024,,,"-3,846.41",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,11/30/2024,COMMPO,4908420795,11/30/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,11/29/2024,COMMPO,4908418946,11/29/2024,,,"-7,654.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,6349,KG,12698,101,GR goods receipt,11/28/2024,COMMPO,5007439586,11/28/2024,SUP010,4500203930,"26,789.86",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,10884,301,TF trfr plnt to plnt,11/28/2024,COMMPO,4908416962,11/28/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,9070,301,TF trfr plnt to plnt,11/27/2024,COMMPO,4908411253,11/27/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,11/27/2024,COMMPO,4908414805,11/27/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,11/26/2024,COMMPO,4908406854,11/26/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,11/26/2024,COMMPO,4908402742,11/26/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,11/25/2024,COMMPO,4908394058,11/25/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9977,101,GR goods receipt,11/25/2024,COMMPO,5007404461,11/25/2024,SUP010,4500203929,"22,962.74",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,11/23/2024,COMMPO,4908387953,11/23/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,11/22/2024,COMMPO,4908380055,11/22/2024,,,"-7,654.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,10884,101,GR goods receipt,11/22/2024,COMMPO,5007382527,11/22/2024,SUP010,4500202714,"19,135.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9977,301,TF trfr plnt to plnt,11/21/2024,COMMPO,4908372426,11/21/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,11/20/2024,COMMPO,4908365393,11/20/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,11/19/2024,COMMPO,4908354002,11/19/2024,,,"-7,654.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,11/19/2024,COMMPO,4908357467,11/19/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,3628,301,TF trfr plnt to plnt,11/19/2024,COMMPO,4908360547,11/19/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9070,101,GR goods receipt,11/19/2024,COMMPO,5007346057,11/19/2024,SUP010,4500202713,"22,962.74",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,11/18/2024,COMMPO,4908350381,11/18/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,11/15/2024,COMMPO,4908337062,11/15/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,10884,101,GR goods receipt,11/15/2024,COMMPO,5007313244,11/15/2024,SUP010,4500201909,"22,962.74",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9977,301,TF trfr plnt to plnt,11/14/2024,COMMPO,4908329083,11/14/2024,,,"-3,827.13",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9070,301,TF trfr plnt to plnt,11/14/2024,COMMPO,4908332391,11/14/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,11/13/2024,COMMPO,4908321134,11/13/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,11/13/2024,COMMPO,4908324196,11/13/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,11/12/2024,COMMPO,4908313807,11/12/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,11/12/2024,COMMPO,4908317049,11/12/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,9977,101,GR goods receipt,11/12/2024,COMMPO,5007278374,11/12/2024,SUP010,4500201907,"19,135.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,11/11/2024,COMMPO,4908306891,11/11/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,11/8/2024,COMMPO,4908293951,11/8/2024,,,"-7,654.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,11/7/2024,COMMPO,4908285631,11/7/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,6349,KG,10884,101,GR goods receipt,11/7/2024,COMMPO,5007239689,11/7/2024,SUP010,4500200791,"26,789.86",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,9070,301,TF trfr plnt to plnt,11/6/2024,COMMPO,4908276947,11/6/2024,,,"-7,654.25",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,11/5/2024,COMMPO,4908266811,11/5/2024,,,"-7,654.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,11/5/2024,COMMPO,4908271922,11/5/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,11/4/2024,COMMPO,4908259612,11/4/2024,,,"-3,827.12",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,9977,101,GR goods receipt,11/4/2024,COMMPO,5007202384,11/4/2024,SUP010,4500200790,"19,135.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,7256,301,TF trfr plnt to plnt,11/1/2024,COMMPO,4908246656,11/1/2024,,,"-11,157.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,10/31/2024,COMMPO,4908239427,10/31/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,9977,101,GR goods receipt,10/31/2024,COMMPO,5007175343,10/31/2024,SUP010,4500199739,"18,596.18",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,10/30/2024,COMMPO,4908230884,10/30/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,10/29/2024,COMMPO,4908222979,10/29/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,9977,101,GR goods receipt,10/29/2024,COMMPO,5007147607,10/29/2024,SUP010,4500199738,"14,876.94",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9070,301,TF trfr plnt to plnt,10/28/2024,COMMPO,4908216649,10/28/2024,,,"-3,719.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,10/25/2024,COMMPO,4908205627,10/25/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,10/24/2024,COMMPO,4908198023,10/24/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,10/24/2024,COMMPO,4908201443,10/24/2024,,,"-3,719.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,2721,301,TF trfr plnt to plnt,10/23/2024,COMMPO,4908188610,10/23/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,6349,KG,9070,101,GR goods receipt,10/23/2024,COMMPO,5007094333,10/23/2024,SUP010,4500198888,"26,034.65",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,10/22/2024,COMMPO,4908178827,10/22/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,10/21/2024,COMMPO,4908172514,10/21/2024,,,"-3,719.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,10/21/2024,COMMPO,4908175543,10/21/2024,,,"-3,719.23",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,10884,101,GR goods receipt,10/21/2024,COMMPO,5007070903,10/21/2024,SUP010,4500198887,"22,315.41",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9977,301,TF trfr plnt to plnt,10/20/2024,COMMPO,4908168421,10/20/2024,,,"-3,719.23",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,10/19/2024,COMMPO,4908165096,10/19/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,10/18/2024,COMMPO,4908157538,10/18/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,10/17/2024,COMMPO,4908150148,10/17/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9977,101,GR goods receipt,10/17/2024,COMMPO,5007035784,10/17/2024,SUP010,4500197679,"22,315.41",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,10/16/2024,COMMPO,4908140501,10/16/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,10/16/2024,COMMPO,4908142577,10/16/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,10/15/2024,COMMPO,4908139728,10/15/2024,,,"-3,719.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,9070,101,GR goods receipt,10/15/2024,COMMPO,5007013546,10/15/2024,SUP010,4500197678,"14,876.94",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,10/12/2024,COMMPO,4908125038,10/12/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,10/11/2024,COMMPO,4908122149,10/11/2024,,,"-3,719.23",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,10/10/2024,COMMPO,4908110264,10/10/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,3628,301,TF trfr plnt to plnt,10/10/2024,COMMPO,4908115450,10/10/2024,,,"-3,719.24",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9070,101,GR goods receipt,10/10/2024,COMMPO,5006982603,10/10/2024,SUP010,4500196456,"22,315.41",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,6349,301,TF trfr plnt to plnt,10/9/2024,COMMPO,4908098215,10/9/2024,,,"-11,157.71",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,10/7/2024,COMMPO,4908081870,10/7/2024,,,"-7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-960,KG,3575,301,TF trfr plnt to plnt,10/7/2024,COMMPO,4908086447,10/7/2024,,,"-3,936.57",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-854,KG,2721,301,TF trfr plnt to plnt,10/7/2024,COMMPO,4908086458,10/7/2024,,,"-3,501.90",0
1111010,"Eggs, Liquid Whole",BAR1,2000,1814,KG,4535,101,GR goods receipt,10/7/2024,COMMPO,5006948784,10/7/2024,SUP010,4500196455,"7,438.47",0
1111010,"Eggs, Liquid Whole",BAR1,2000,3628,KG,8163,101,GR goods receipt,10/7/2024,COMMPO,5006948786,10/7/2024,SUP010,4500196455,"14,876.94",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,10/4/2024,COMMPO,4908069475,10/4/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,10/3/2024,COMMPO,4908062370,10/3/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,10/3/2024,COMMPO,4908065544,10/3/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9977,101,GR goods receipt,10/3/2024,COMMPO,5006918923,10/3/2024,SUP010,4500195216,"20,661.26",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,10/2/2024,COMMPO,4908053869,10/2/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,10/1/2024,COMMPO,4908047012,10/1/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,9/30/2024,COMMPO,4908040240,9/30/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,9/30/2024,COMMPO,4908043523,9/30/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9977,101,GR goods receipt,9/30/2024,COMMPO,5006881053,9/30/2024,SUP010,4500195215,"20,661.26",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,9/28/2024,COMMPO,4908034559,9/28/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,5442,301,TF trfr plnt to plnt,9/27/2024,COMMPO,4908028365,9/27/2024,,,"-10,330.63",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,9/26/2024,COMMPO,4908020920,9/26/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9977,101,GR goods receipt,9/26/2024,COMMPO,5006851771,9/26/2024,SUP010,4500194067,"20,661.26",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,9/25/2024,COMMPO,4908013412,9/25/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,9/24/2024,COMMPO,4908006713,9/24/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,6349,301,TF trfr plnt to plnt,9/24/2024,COMMPO,4908009467,9/24/2024,,,"-3,443.55",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,9/23/2024,COMMPO,4908000183,9/23/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,9/23/2024,COMMPO,4908003244,9/23/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,6349,KG,10884,101,GR goods receipt,9/23/2024,COMMPO,5006818090,9/23/2024,SUP010,4500194066,"24,104.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,9070,301,TF trfr plnt to plnt,9/20/2024,COMMPO,4907986914,9/20/2024,,,"-6,887.08",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,9/19/2024,COMMPO,4907978725,9/19/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,9/18/2024,COMMPO,4907972842,9/18/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,9/18/2024,COMMPO,4907974514,9/18/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,2721,301,TF trfr plnt to plnt,9/17/2024,COMMPO,4907961426,9/17/2024,,,"-6,887.08",0
1111010,"Eggs, Liquid Whole",BAR1,2000,6349,KG,9070,101,GR goods receipt,9/17/2024,COMMPO,5006761054,9/17/2024,SUP010,4500193074,"24,104.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,9/16/2024,COMMPO,4907953289,9/16/2024,,,"-3,443.55",0
1111010,"Eggs, Liquid Whole",BAR1,2000,907,KG,9070,301,TF trfr plnt to plnt,9/16/2024,COMMPO,4907953382,9/16/2024,,,"3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,9/15/2024,COMMPO,4907949736,9/15/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,9/15/2024,COMMPO,4907950888,9/15/2024,,,"-3,443.54",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,9/14/2024,COMMPO,4907946683,9/14/2024,,,"-6,887.08",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,9/13/2024,COMMPO,4907938912,9/13/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,1814,301,TF trfr plnt to plnt,9/12/2024,COMMPO,4907932163,9/12/2024,,,"-6,887.08",0
1111010,"Eggs, Liquid Whole",BAR1,2000,9070,KG,10884,301,TF trfr plnt to plnt,9/11/2024,COMMPO,4907920766,9/11/2024,,,"34,435.43",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,9070,301,TF trfr plnt to plnt,9/11/2024,COMMPO,4907923971,9/11/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,6349,301,TF trfr plnt to plnt,9/10/2024,COMMPO,4907915796,9/10/2024,,,"-10,330.63",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,9/9/2024,COMMPO,4907907028,9/9/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9977,101,GR goods receipt,9/9/2024,COMMPO,5006683428,9/9/2024,SUP010,4500192084,"20,661.26",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,9/8/2024,COMMPO,4907905102,9/8/2024,,,"-6,887.09",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,9/6/2024,COMMPO,4907893027,9/6/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,4535,301,TF trfr plnt to plnt,9/5/2024,COMMPO,4907884844,9/5/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,9070,101,GR goods receipt,9/5/2024,COMMPO,5006650780,9/5/2024,SUP010,4500191134,"15,864.02",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,6349,301,TF trfr plnt to plnt,9/4/2024,COMMPO,4907877103,9/4/2024,,,"-9,518.41",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,9/3/2024,COMMPO,4907872854,9/3/2024,,,"-3,172.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,10884,101,GR goods receipt,9/3/2024,COMMPO,5006625870,9/3/2024,SUP010,4500191132,"19,036.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,9070,301,TF trfr plnt to plnt,8/31/2024,COMMPO,4907866031,8/31/2024,,,"-6,345.60",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,8/30/2024,COMMPO,4907860293,8/30/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,8/29/2024,COMMPO,4907852287,8/29/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,4535,KG,9977,101,GR goods receipt,8/29/2024,COMMPO,5006600338,8/29/2024,SUP010,4500189958,"15,864.02",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,8/28/2024,COMMPO,4907845029,8/28/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,8/27/2024,COMMPO,4907836803,8/27/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,5442,301,TF trfr plnt to plnt,8/27/2024,COMMPO,4907841095,8/27/2024,,,"-3,172.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,3628,301,TF trfr plnt to plnt,8/26/2024,COMMPO,4907829657,8/26/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9070,101,GR goods receipt,8/26/2024,COMMPO,5006564931,8/26/2024,SUP010,4500189957,"19,036.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,8/24/2024,COMMPO,4907825146,8/24/2024,,,"-3,172.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,6349,301,TF trfr plnt to plnt,8/23/2024,COMMPO,4907816359,8/23/2024,,,"-6,345.60",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,3628,301,TF trfr plnt to plnt,8/22/2024,COMMPO,4907808697,8/22/2024,,,"-9,518.41",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9070,101,GR goods receipt,8/22/2024,COMMPO,5006533815,8/22/2024,SUP010,4500189001,"19,036.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,8/21/2024,COMMPO,4907801496,8/21/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,8/20/2024,COMMPO,4907795347,8/20/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,8/19/2024,COMMPO,4907787009,8/19/2024,,,"-3,172.81",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,2721,301,TF trfr plnt to plnt,8/19/2024,COMMPO,4907787888,8/19/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,6349,KG,9070,101,GR goods receipt,8/19/2024,COMMPO,5006500283,8/19/2024,SUP010,4500189000,"22,209.63",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,8163,301,TF trfr plnt to plnt,8/17/2024,COMMPO,4907783213,8/17/2024,,,"-3,172.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,5442,301,TF trfr plnt to plnt,8/15/2024,COMMPO,4907768365,8/15/2024,,,"-9,518.41",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,8/15/2024,COMMPO,4907772398,8/15/2024,,,"-3,172.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,9977,101,GR goods receipt,8/15/2024,COMMPO,5006471160,8/15/2024,SUP010,4500187820,"19,036.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9070,301,TF trfr plnt to plnt,8/14/2024,COMMPO,4907757035,8/14/2024,,,"-3,172.81",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,7256,301,TF trfr plnt to plnt,8/14/2024,COMMPO,4907760345,8/14/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,5442,301,TF trfr plnt to plnt,8/13/2024,COMMPO,4907751902,8/13/2024,,,"-6,345.61",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-5760,KG,-318,301,TF trfr plnt to plnt,8/12/2024,COMMPO,4907748160,8/12/2024,,,"-20,149.22",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5760,KG,5442,301,TF trfr plnt to plnt,8/12/2024,COMMPO,4907748267,8/12/2024,,,"20,149.23",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,4535,301,TF trfr plnt to plnt,8/12/2024,COMMPO,4907748888,8/12/2024,,,"-3,172.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,907,KG,5442,101,GR goods receipt,8/12/2024,COMMPO,5006437406,8/12/2024,SUP010,4500187819,"3,172.80",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,10884,101,GR goods receipt,8/12/2024,COMMPO,5006437407,8/12/2024,SUP010,4500187819,"19,036.82",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,8163,301,TF trfr plnt to plnt,8/10/2024,COMMPO,4907737894,8/10/2024,,,"-9,043.02",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-2721,KG,5442,301,TF trfr plnt to plnt,8/9/2024,COMMPO,4907730591,8/9/2024,,,"-9,043.03",0
1111010,"Eggs, Liquid Whole",BAR1,2000,5442,KG,10884,101,GR goods receipt,8/9/2024,COMMPO,5006415784,8/9/2024,SUP010,4500186988,"18,086.05",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,9977,301,TF trfr plnt to plnt,8/8/2024,COMMPO,4907725079,8/8/2024,,,"-3,014.34",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-1814,KG,8163,301,TF trfr plnt to plnt,8/7/2024,COMMPO,4907715877,8/7/2024,,,"-6,028.69",0
1111010,"Eggs, Liquid Whole",BAR1,2000,-907,KG,7256,301,TF trfr plnt to plnt,8/7/2024,COMMPO,4907719828,8/7/2024,,,"-3,014.34",0
